model,split,node,n_predictions,rmse,mae
xgboost,test,iv_x04_t08,422,0.0120550443068429,0.0085787425823983
xgboost,test,iv_x04_t09,422,0.0112242954845856,0.0082097826568743
xgboost,test,iv_x04_t10,422,0.0117321445156563,0.0084769901144048
xgboost,test,iv_x04_t11,422,0.011316297470051,0.0083178120895559
xgboost,test,iv_x04_t12,422,0.0121398408766666,0.0088009387346028
xgboost,test,iv_x04_t13,422,0.0116316591463793,0.008984737795038
xgboost,test,iv_x04_t14,422,0.0120026850303206,0.0092364943380586
xgboost,test,iv_x04_t15,422,0.0126899844047629,0.0096667598455243
xgboost,test,iv_x04_t16,422,0.0128354534482375,0.0097527728417413
xgboost,test,iv_x04_t17,416,0.0141771503943107,0.0102872934632091
xgboost,test,iv_x04_t18,263,0.0127199766582231,0.0096227100876461
xgboost,test,iv_x05_t01,422,0.013375990506894,0.0082593903782027
xgboost,test,iv_x05_t02,422,0.0114544124572025,0.0074528062604855
xgboost,test,iv_x05_t03,422,0.0117320892012443,0.0078708523438
xgboost,test,iv_x05_t04,422,0.0117259544920301,0.0078473017094573
xgboost,test,iv_x05_t05,422,0.0116081686406994,0.0081731846150952
xgboost,test,iv_x05_t06,422,0.0118449115861808,0.0081294346009272
xgboost,test,iv_x05_t07,422,0.0108613382578606,0.0079274317015948
xgboost,test,iv_x05_t08,422,0.0112686181596945,0.0082705939762592
xgboost,test,iv_x05_t09,422,0.0107594164518547,0.0080056221743071
xgboost,test,iv_x05_t10,422,0.0118159946238262,0.0088240638833629
xgboost,test,iv_x05_t11,422,0.0113946698367065,0.0087558951173986
xgboost,test,iv_x05_t12,422,0.0114901765035183,0.0089134808545025
xgboost,test,iv_x05_t13,422,0.0127457055125865,0.0095934753676433
xgboost,test,iv_x05_t14,422,0.0120139584316855,0.0095645570844954
xgboost,test,iv_x05_t15,422,0.013596156405567,0.0102161068924275
xgboost,test,iv_x05_t16,422,0.0128634697728262,0.009964075974487
xgboost,test,iv_x05_t17,418,0.013233733862906,0.0104705559291384
xgboost,test,iv_x05_t18,271,0.0150893316781093,0.0111837869541667
xgboost,test,iv_x06_t01,422,0.0126901987046753,0.0079897174048056
xgboost,test,iv_x06_t02,422,0.0116381038349173,0.0078043563884517
xgboost,test,iv_x06_t03,422,0.0110337079351826,0.0077182121289826
xgboost,test,iv_x06_t04,422,0.0111836087431699,0.0076857354608157
xgboost,test,iv_x06_t05,422,0.0108283047641407,0.0075821749242381
xgboost,test,iv_x06_t06,422,0.0125425471018873,0.0088024317001854
xgboost,test,iv_x06_t07,422,0.0108391543626136,0.0079704415502355
xgboost,test,iv_x06_t08,422,0.0110086831775051,0.0082355648372209
xgboost,test,iv_x06_t09,422,0.0116102066840378,0.0083058276704265
xgboost,test,iv_x06_t10,422,0.0113782163000264,0.0085707409476409
xgboost,test,iv_x06_t11,422,0.0117434175582931,0.008706560718986
xgboost,test,iv_x06_t12,422,0.012062743605525,0.0091496316106189
xgboost,test,iv_x06_t13,422,0.0117312455566442,0.0092227252780312
xgboost,test,iv_x06_t14,422,0.0120843695793436,0.0092362938081872
xgboost,test,iv_x06_t15,422,0.0128767428634624,0.009627150854895
xgboost,test,iv_x06_t16,422,0.0128088938500276,0.0098985320418309
xgboost,test,iv_x06_t17,421,0.0130268146747,0.010203976239435
xgboost,test,iv_x06_t18,273,0.0142242292833921,0.0107863144193224
xgboost,test,iv_x07_t01,422,0.0119970539262729,0.0077113717549086
xgboost,test,iv_x07_t02,422,0.0118266972443218,0.0079690191939031
xgboost,test,iv_x07_t03,422,0.0113915144353909,0.0078804249762378
xgboost,test,iv_x07_t04,422,0.0110079392805097,0.0077385991037282
xgboost,test,iv_x07_t05,422,0.0115991863834579,0.0080405890503506
xgboost,test,iv_x07_t06,422,0.0114684091826704,0.0082962328975868
xgboost,test,iv_x07_t07,422,0.0108851234302246,0.0077403293490213
xgboost,test,iv_x07_t08,422,0.0109960985344598,0.0079515336860782
xgboost,test,iv_x07_t09,422,0.0114759878070007,0.0083460686234321
xgboost,test,iv_x07_t10,422,0.0117538706568876,0.0086972221332338
xgboost,test,iv_x07_t11,422,0.0127124717073304,0.00933985245429
xgboost,test,iv_x07_t12,422,0.0117660599012317,0.0087164886652933
xgboost,test,iv_x07_t13,422,0.0121165057944652,0.0091774313581008
xgboost,test,iv_x07_t14,422,0.0123861218688418,0.0096426937092024
xgboost,test,iv_x07_t15,422,0.0142431454382153,0.0109134304008806
xgboost,test,iv_x07_t16,422,0.0149882618934896,0.0112215598380944
xgboost,test,iv_x07_t17,421,0.0151296110882507,0.011320991360229
xgboost,test,iv_x07_t18,276,0.0145634806637462,0.0106977904244723
xgboost,test,iv_x08_t01,422,0.0117903551138069,0.0077211469030867
xgboost,test,iv_x08_t02,422,0.0125299412717377,0.0083845917591983
xgboost,test,iv_x08_t03,422,0.0115229174133741,0.0079223366050372
xgboost,test,iv_x08_t04,422,0.0109389363919803,0.0077834519646094
